raw_column,standard_column,table_context,label
settlementdate,settlement_date,transactions,1
col_authorizationcode,customer_id,transactions,0
col_employ_old,employee_city,employees,0
refund_time,settlement_date,transactions,0
DtDdd,date_added,products,1
paymentmethod,payment_method,transactions,1
e_id,emergency_phone,employees,0
employee_zip_v1,employee_zip,employees,1
order_date_field,shipping_zip,orders,0
col_client_id,customer_id,orders,1
LOYALTY_POINTS,customer_type,customers,0
sale_id,transaction_date,transactions,0
prdct_stts,last_updated,products,0
mply,employee_department,employees,0
coupon_code_legacy,actual_delivery,orders,0
mply_pstn,termination_date,employees,0
customer.id,order_priority,orders,0
hire-date,termination_date,employees,0
performancerating,employee_address,employees,0
settlement_time,payment_method,transactions,0
merchant_id,payment_processor,transactions,0
item_cost,stock_quantity,products,0
colproductcategory,product_color,products,0
ORDER_ID_v1,order_id,transactions,1
settlement_date_src_new,card_last_four,transactions,0
rfnd_amt,refund_amount,transactions,1
mply_cty_fld,employee_city,employees,1
payment_method,authorization_code,transactions,0
last_login_timestamp,preferred_language,customers,0
customer,customer_type,customers,0
shipping_city,delivery_date,orders,0
mrgncy_cntct,employee_status,employees,0
stock_quantity,product_price,products,0
productprice,supplier_id,products,0
mply.nm,employee_address,employees,0
order_priority,shipping_zip,orders,0
Cstmrd,transaction_id,transactions,0
employee_name_field,employee_address,employees,0
TempOrderTotal,order_date,orders,0
last_updated_old,product_cost,products,0
employee_zip_temp,emergency_contact,employees,0
estimated_delivery_old,estimated_delivery,orders,1
years_of_service,emergency_contact,employees,0
cstmr_ddrss,gender,customers,0
raw_EMPLOYEE_ID,emergency_phone,employees,0
staff_title,employee_name,employees,1
settlement_dt,merchant_id,transactions,0
estimated_delivery,tax_amount,orders,0
PRODUCT_BRAND,product_id,products,0
settlement.date,merchant_id,transactions,0
emergency_contact,emergency_contact,employees,1
ESTIMATED_DELIVERY_raw,shipping_zip,orders,0
old_Employee_Status,employee_phone,employees,0
product.brand_temp,product_brand,products,1
prdct.nm,product_dimensions,products,0
stock_quantity,product_name,products,0
PRDCT_SKU,stock_quantity,products,0
staff_department,performance_rating,employees,0
ProductCost,product_sku,products,0
employee_phone_raw,employee_status,employees,0
cstmr_cty,customer_state,customers,0
OrderStatus,shipping_address,orders,0
emp_id,emergency_phone,employees,0
couponcode,order_status,orders,0
cstmr_id,income_range,customers,0
EMPLOYEE_ADDRESS,date_of_birth,employees,0
manager.id,employee_salary,employees,0
delivery_d,shipping_address,orders,0
EmpTelephone,employee_phone,employees,1
income_range,income_range,customers,1
raw_txn_state,settlement_date,transactions,0
src_loyalty_points,preferred_language,customers,0
emergencycontact,employee_address,employees,0
prdct_id,product_size,products,0
delivery_t,order_id,orders,0
legacy_customer_type,customer_email,customers,0
product_sku,last_updated,products,0
CRD_LST_FR,card_last_four,transactions,1
estimated_delivery,delivery_date,orders,0
EmergencyPhone,employee_salary,employees,0
preferred_language,customer_city,customers,0
reorderlevel,product_size,products,0
cstmr_ml,customer_segment,customers,0
actualdelivery,actual_delivery,orders,1
new_estimated_delivery,order_id,orders,0
ProductId,product_size,products,0
cstmr_state,customer_type,customers,0
emergency,employee_city,employees,0
SUPPLIER_ID,last_updated,products,0
EMPLOYEE-ID,years_of_service,employees,0
COUPON_CODE,coupon_code,orders,1
rdrStts,order_total,orders,0
CurrencyCode,terminal_id,transactions,0
prdct_brnd,product_barcode,products,0
ProductWeight,product_sku,products,0
reorder_level,product_status,products,0
employee_position,employee_position,employees,1
performance_rating,performance_rating,employees,1
CUSTOMER_ID,settlement_date,transactions,0
Col_Transaction_Type,settlement_date,transactions,0
customer_id,last_login_date,customers,0
registration_datetime,registration_date,customers,1
ORDER_DATE,order_date,orders,1
payment,transaction_type,transactions,0
actual_delivery,order_status,orders,0
shipping,order_notes,orders,0
src_mrgncy_cntct,employee_phone,employees,0
cstmr_ddrss,customer_id,customers,0
customerid,customer_id,transactions,1
hiredate,employee_id,employees,0
actual.delivery,order_notes,orders,0
col_customer_name,occupation,customers,0
TrnsctnDt,refund_date,transactions,0
col_actual_delivery,shipping_zip,orders,0
PRODUCT_COLOR,product_color,products,1
stf_city,employee_city,employees,1
EMPLOYEE_PHONE,employee_email,employees,0
order_id,shipping_city,orders,0
prdct_clr,product_color,products,1
legacy_merchant_id,payment_processor,transactions,0
product_subcategory_orig_v2,product_subcategory,products,1
SHIPPING_ADDRESS,shipping_address,orders,1
HIRE_TIMESTAMP,hire_date,employees,1
orderdate,tax_amount,orders,0
transactionnotes,transaction_type,transactions,0
loyalty_points,registration_date,customers,0
mply_slry,employee_address,employees,0
tmp_mply_pstn_fld,employee_department,employees,0
client_telephone,customer_phone,customers,1
CUSTOMER_TYPE,customer_phone,customers,0
Product_Name,product_category,products,0
delivery_date,order_status,orders,0
trnsctn_stts,refund_date,transactions,0
cstmr_cty,customer_segment,customers,0
shppng_ddrss,order_source,orders,0
Occupation_v2,last_login_date,customers,0
authorization,authorization_code,transactions,1
RDR_PRRTY,shipping_city,orders,0
rdr_nts,coupon_code,orders,0
customer-city,income_range,customers,0
transaction,terminal_id,transactions,0
cstmr_nm,customer_type,customers,0
CustomerState,customer_state,customers,1
PaymentMethod,shipping_cost,orders,0
refund_amount_field,payment_method,transactions,0
settlementdate,currency_code,transactions,0
raw_manager_id_field,date_of_birth,employees,0
ctl_dlvry,tax_amount,orders,0
temp_customer_id_temp,shipping_address,orders,0
tax_mnt,order_status,orders,0
employee_state_field,emergency_phone,employees,0
time_of_birth,customer_address,customers,0
legacy_delivery_time,coupon_code,orders,0
years,employee_name,employees,0
item_size,product_subcategory,products,0
date_added_field,reorder_level,products,0
rdr_dt,order_date,orders,1
product_dimensions,product_id,products,0
product,reorder_level,products,0
trmnl_id,order_id,transactions,0
col_product_dimensions,reorder_level,products,0
col_mply_slry,manager_id,employees,0
customer,loyalty_points,customers,0
occupation,gender,customers,0
prdct_prc,product_sku,products,0
GENDER,income_range,customers,0
emergency_contact_field,employee_zip,employees,0
prdct-brcd-v2,stock_quantity,products,0
orig_employee_status_v1_v1,employee_salary,employees,0
t_id,payment_method,transactions,0
Transaction-date,settlement_date,transactions,0
membercountry,customer_country,customers,1
transaction_notes,transaction_fee,transactions,0
shipping_add,actual_delivery,orders,0
order_date,actual_delivery,orders,0
refund_total,refund_amount,transactions,1
EmployeeId,employee_status,employees,0
orig_shipping_state,shipping_address,orders,0
orig_product_subcategory,product_subcategory,products,1
SUPPLIER_ID,product_barcode,products,0
rtcl_sku,product_price,products,0
settlementdate,transaction_date,transactions,0
productname,last_updated,products,0
prdct_sz,product_subcategory,products,0
termination_dt,employee_state,employees,0
customer_email_field,customer_email,customers,1
ts_of_birth,date_of_birth,employees,1
transaction,transaction_notes,transactions,1
gender,customer_status,customers,0
Spplrd,reorder_level,products,0
temp_sku_brand,last_updated,products,0
prdct_brcd,product_color,products,0
reorder_level,supplier_id,products,0
customersegment,customer_country,customers,0
transactionnotes,transaction_fee,transactions,0
occupation,date_of_birth,customers,0
item_sku,product_name,products,0
OrderTotal,shipping_state,orders,0
cstmr_e,customer_address,customers,0
CardLastFour,refund_amount,transactions,0
col_employee_salary,manager_id,employees,0
payment_method_field,settlement_date,transactions,0
reorderlevel,product_cost,products,0
refund_amount,payment_method,transactions,0
col_income_range,customer_status,customers,0
src_transaction_date,merchant_id,transactions,0
col_product_name,supplier_id,products,0
Customer_Country,customer_id,customers,0
order_tota,tax_amount,orders,0
refunddate,payment_processor,transactions,0
orig_product_category_orig,product_price,products,0
order_notes_raw,shipping_cost,orders,0
reorder_level,reorder_level,products,1
CustomerState,customer_state,customers,1
employee_address_v2,employee_name,employees,0
transaction_date,transaction_id,transactions,0
product_brand_raw,product_brand,products,1
raw_last_updated,product_barcode,products,0
coupon-code,coupon_code,orders,1
trnsctn_mnt,transaction_type,transactions,0
CUSTOMER_ID,customer_id,customers,1
product_name_v2,product_dimensions,products,0
src_currency_code,card_last_four,transactions,0
old_col_productbrand,product_brand,products,1
actual_delivery,tax_amount,orders,0
bkng_prrty,shipping_city,orders,0
booking_condition,payment_method,orders,0
order_notes_v1,shipping_city,orders,0
cardlastfour,card_last_four,transactions,1
p_dimensions,product_weight,products,0
mrchnt_id,transaction_id,transactions,0
CARD_LAST_FOUR_OLD,transaction_amount,transactions,0
emergency_telephone,employee_address,employees,0
customer_email,preferred_language,customers,0
customeremail,customer_type,customers,0
PRODUCT_DESCRIPTION,product_id,products,0
EMERGENCY_,employee_state,employees,0
prdct_id,product_id,products,1
currency_code,payment_processor,transactions,0
customer.id,order_id,orders,0
CustomerId,customer_id,transactions,1
stf_position,employee_position,employees,1
transaction_type,refund_amount,transactions,0
gender,loyalty_points,customers,0
Card_Last_Four,card_last_four,transactions,1
old_itm_desc,product_color,products,0
personnel_street_address,emergency_contact,employees,0
stck_qntty,stock_quantity,products,1
pymnt_prcssr,transaction_status,transactions,0
product_description_src_v2,product_status,products,0
Transactiontype,transaction_type,transactions,1
terminal_id,terminal_id,transactions,1
employee_state,employee_state,employees,1
col.employee.zip,employee_city,employees,0
OrigAuthorizationCode,card_last_four,transactions,0
TAX_AMOUNT,order_total,orders,0
StockQuantity,product_barcode,products,0
Employee_City,employee_department,employees,0
productprice,product_brand,products,0
terminal-id,transaction_id,transactions,0
ColDateOfBirth,preferred_language,customers,0
OrderPriority,order_total,orders,0
CARDLASTFOUR,transaction_status,transactions,0
REFUNDDATE,refund_date,transactions,1
AUTHORIZATION_CODE,card_last_four,transactions,0
exchange_rate,exchange_rate,transactions,1
estimated_delivery,order_id,orders,0
cstmr_country,customer_city,customers,0
old_emergency_contact,manager_id,employees,0
lst_lgn_dt,last_login_date,customers,1
SALE_ID,shipping_cost,orders,0
employee.zip,employee_zip,employees,1
shipping.cost,shipping_cost,orders,1
employee_position,employee_position,employees,1
cstmr-type,customer_type,customers,1
emp_position,employee_city,employees,0
cst_id,customer_type,customers,0
PAYMENTMETHOD,payment_method,transactions,1
col_product_price,product_price,products,1
CouponCode,shipping_city,orders,0
prdctbrnd,product_cost,products,0
transaction_fee,transaction_type,transactions,0
product-we,product_weight,products,1
settlement_date_new,merchant_id,transactions,0
rg_hr_dt,performance_rating,employees,0
EMERGENCY_CONTACT,employee_name,employees,0
stock_quantity_temp,product_weight,products,0
temp_last_updated,product_status,products,0
rfnd_dt_field,exchange_rate,transactions,0
currency.code.field,card_last_four,transactions,0
o_priority,order_status,orders,0
ESTIMATED_DELIVERY,order_priority,orders,0
product_su,product_subcategory,products,1
cstmr_id,card_last_four,transactions,0
product,date_added,products,0
payment_method,currency_code,transactions,0
payment.processor,card_last_four,transactions,0
new_loyalty_points,customer_phone,customers,0
Cstmrd,refund_amount,transactions,0
Rdr_Stts,order_id,orders,0
employeestatus,years_of_service,employees,0
manager_id_old,employee_id,employees,0
merchant_id,merchant_id,transactions,1
temp_transaction_type,transaction_notes,transactions,0
income_range,customer_segment,customers,0
supplier.id,product_description,products,0
staff_id,emergency_contact,employees,0
d_of_birth,employee_address,employees,0
old_order_total,order_id,orders,0
PRODUCTCOLOR,product_color,products,1
Refund_Amount,customer_id,transactions,0
Prfrrd_Lngg,income_range,customers,0
refundamount,currency_code,transactions,0
stf_loc,employee_position,employees,0
hiredate,hire_date,employees,1
Col_Shipping_Zip,tax_amount,orders,0
EmployeePosition,employee_id,employees,0
delivery.date,customer_id,orders,0
product_name_field,product_cost,products,0
